invoice_date,product,region,retailer,sales_method,state,price_per_unit,total,units_sold
"October 7, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Alabama,40,99,25
"September 13, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Alabama,39,91,23
"September 25, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Alabama,23,40,17
"September 19, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Alabama,36,62,17
"September 7, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Alabama,37,98,26
"February 21, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Mississippi,17,19,11
"January 23, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Mississippi,18,24,14
"March 17, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,23,50,22
"March 29, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,17,35,20
"April 4, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,20,48,24
"March 23, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,31,60,20
"April 10, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,32,77,24
"April 28, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,33,70,21
"May 4, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,25,45,18
"May 10, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,21,47,22
"May 16, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,37,98,26
"April 16, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,30,79,26
"April 22, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,44,119,27
"August 18, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,23,49,22
"August 30, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,21,44,21
"August 24, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,31,73,24
"September 11, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,112,28
"September 5, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,22,55,25
"September 17, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,34,90,26
"October 17, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,39,97,25
"October 11, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,27,59,22
"September 23, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,43,110,26
"October 5, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,29,64,22
"September 29, 2021",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,38,77,20
"August 1, 2020",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,79,26
"August 7, 2020",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,29,89,31
"July 26, 2020",Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,23,66,29
"August 7, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,25,"1,563",63
"August 25, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,10,700,70
"August 19, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,20,"1,300",65
"August 13, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,30,"1,875",63
"August 31, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,45,"3,375",75
"August 25, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,7,16,22
"August 7, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,16,33,21
"August 31, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,30,68,23
"August 13, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,23,45,19
"September 30, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,20,"1,250",63
"September 24, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,30,"1,575",53
"September 12, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,40,"3,000",75
"September 6, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,45,"3,713",83
"September 18, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,55,"3,438",63
"October 6, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,60,"4,650",78
"September 24, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,20,37,18
"August 19, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,15,32,22
"September 6, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,31,79,26
"September 12, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,27,63,23
"September 18, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,38,78,21
"October 6, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,46,110,24
"September 30, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Alabama,14,26,19
"January 23, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Mississippi,17,37,22
"February 21, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Mississippi,17,36,21
"March 16, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,18,36,20
"March 22, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,20,44,22
"April 3, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,12,30,25
"March 28, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,13,26,20
"April 9, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,28,72,26
"May 9, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,24,49,20
"May 15, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,39,97,25
"April 15, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,29,79,27
"April 27, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,40,84,21
"April 21, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,29,68,23
"May 3, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Tennessee,28,56,20
"August 17, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,19,44,23
"September 10, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,30,77,26
"September 4, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,13,30,23
"August 23, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,21,43,20
"August 29, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,13,30,23
"September 16, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,34,87,26
"October 10, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,31,70,23
"September 22, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,34,84,25
"October 4, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,30,64,21
"September 28, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,38,88,23
"October 16, 2021",Men's Street Footwear,South,Sports Direct,Outlet,Texas,46,129,28
"August 6, 2020",Men's Street Footwear,South,Sports Direct,Outlet,Texas,23,70,31
"July 25, 2020",Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,51,26
"July 31, 2020",Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,61,31
"August 12, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,35,"1,575",45
"August 6, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,35,"1,663",48
"August 12, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,27,39,14
"August 6, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,24,36,15
"August 24, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,20,"1,100",55
"August 18, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,35,"1,400",40
"August 30, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,45,"3,375",75
"September 5, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,55,"4,813",88
"September 5, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,36,101,28
"September 29, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,40,"1,900",48
"September 23, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,40,"2,300",58
"October 5, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,60,"3,750",63
"September 17, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,60,"4,050",68
"September 11, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,60,"4,800",80
"October 11, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,70,"5,250",75
"August 18, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,26,31,12
"August 30, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,36,95,26
"August 24, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,14,23,17
"October 5, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,45,85,19
"September 11, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,47,132,28
"September 17, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,39,79,20
"September 29, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,26,38,15
"September 23, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,26,49,19
"October 11, 2021",Women's Apparel,South,Sports Direct,Outlet,Alabama,56,126,23
"January 23, 2021",Women's Apparel,South,Sports Direct,Outlet,Mississippi,18,28,16
"March 15, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,24,41,17
"March 21, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,28,40,14
"April 8, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,31,84,27
"April 14, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,37,113,31
"May 20, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,65,"4,875",75
"April 2, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,18,35,20
"March 27, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,25,36,15
"May 2, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,30,66,22
"April 20, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,38,103,27
"May 20, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,49,110,23
"May 14, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,43,87,20
"May 8, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,29,52,18
"April 26, 2021",Women's Apparel,South,Sports Direct,Outlet,Tennessee,40,93,23
"August 16, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,24,39,16
"August 22, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,26,40,16
"September 9, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,34,90,26
"August 28, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,27,41,15
"September 15, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,42,118,28
"September 3, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,22,46,21
"September 21, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,47,128,27
"October 9, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,39,74,19
"October 3, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,33,78,24
"September 27, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,43,103,24
"October 21, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,54,138,26
"October 15, 2021",Women's Apparel,South,Sports Direct,Outlet,Texas,51,120,24
"July 30, 2020",Women's Apparel,South,Sports Direct,Outlet,Texas,26,60,23
"August 5, 2020",Women's Apparel,South,Sports Direct,Outlet,Texas,29,66,23
"July 24, 2020",Women's Apparel,South,Sports Direct,Outlet,Texas,25,56,22
"August 10, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,"1,313",38
"August 10, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,24,27,11
"August 22, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,20,750,38
"August 16, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,"1,225",35
"August 28, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,"1,750",50
"September 3, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,"2,700",60
"August 22, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,15,17,12
"September 3, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,31,65,21
"September 27, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,"1,138",33
"September 9, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,"2,588",58
"October 3, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,"2,025",45
"September 15, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,50,"2,125",43
"September 21, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,60,"2,100",35
"October 9, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,65,"3,575",55
"August 16, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,23,27,12
"August 28, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,26,43,17
"October 9, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,52,100,19
"September 15, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,37,52,14
"September 21, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,44,46,11
"September 27, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,26,25,10
"October 3, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,36,49,14
"September 9, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,36,71,20
"January 23, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Mississippi,13,13,10
"March 19, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,28,36,13
"April 6, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,20,36,18
"May 18, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,60,"3,300",55
"March 31, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,20,26,13
"March 25, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,25,31,12
"April 12, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,29,57,20
"April 30, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,40,54,14
"April 24, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,32,52,16
"May 6, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,30,39,13
"May 18, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,44,77,18
"April 18, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,32,63,20
"May 12, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,38,60,16
"August 20, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,28,38,14
"August 26, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,26,36,14
"September 1, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,20,30,15
"September 7, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,27,49,18
"September 13, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,29,56,19
"October 13, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,80,16
"October 7, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,44,15
"September 25, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,38,60,16
"September 19, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,32,64,20
"October 1, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,41,55,14
"October 19, 2021",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,44,84,19
"August 9, 2020",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,28,60,21
"August 3, 2020",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,61,20
"July 28, 2020",Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,26,55,21
"August 9, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,"1,488",43
"August 9, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,26,35,14
"August 21, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,15,713,48
"August 27, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,15,863,58
"August 15, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,30,"1,350",45
"September 2, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,"2,925",65
"August 21, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,11,17,15
"September 26, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,"1,663",48
"September 8, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,"4,388",98
"October 2, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,"2,588",58
"September 14, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,55,"5,088",93
"September 20, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,60,"3,750",63
"October 8, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,65,"4,550",70
"August 15, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,20,29,14
"September 2, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,80,23
"August 27, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,11,21,19
"September 14, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,36,100,28
"September 26, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,24,40,17
"October 8, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,47,102,22
"October 2, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,33,65,20
"September 8, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,31,100,32
"September 20, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Alabama,47,100,21
"February 21, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Mississippi,11,15,14
"January 23, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Mississippi,11,15,14
"March 18, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,23,32,14
"March 24, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,22,37,17
"March 30, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,15,26,17
"April 11, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,26,53,20
"May 17, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,60,"4,200",70
"April 5, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,14,29,20
"May 11, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,37,75,20
"April 23, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,39,122,31
"May 5, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,27,44,16
"April 17, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,30,97,32
"April 29, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,40,81,20
"May 17, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,44,92,21
"August 19, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,27,39,14
"August 25, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,20,31,16
"August 31, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,20,36,18
"September 12, 2021",Women's Street Footwear,South,Sports Direct,Outlet,Texas,30,65,22
